desc	group_id	rate	award_name	award_type	item_g	item_d	item_p	num	neet_body	need_route	bind	expire_hours	msg_type	runtime_stat_id	script	func
	82	10000	Nhãm QuÇn Linh §å (t­¬ng øng)	1				86								
TY_IB2	83	50000	B¹ch C©u Hoµn	3	2	1	270	1				168				
	83	50000	§¹i B¹ch C©u hoµn	3	2	1	1007	1				168				
	83	60000	B¹ch C©u Tiªn ®¬n	3	2	1	1008	1				168				
	83	50000	§¹i Nh©n s©m	3	2	0	553	1				168				
	83	200000	Hu©n ch­¬ng anh hïng	3	2	1	30499	1								
	83	70000	Hu©n ch­¬ng anh hïng	3	2	1	30499	2								
	83	8000	Hu©n ch­¬ng anh hïng	3	2	1	30499	4								
	83	2000	Hu©n ch­¬ng anh hïng	3	2	1	30499	10								
	83	50000	Th¸i NhÊt LÖnh	3	2	1	30687	1					1			
	83	50000	Th¸i NhÊt LÖnh	3	2	1	30687	2					1			
	83	100000	Viªm Linh Ti	3	2	1	30671	50								
	83	100000	Da Ma Lang	3	2	1	30672	50								
	83	100000	Da §Þa Long	3	2	1	30673	50								
	83	70000	HuyÒn Viªm ThiÕt	3	2	1	30670	30								
	83	10000	Nãn Linh §å (ThÓ h×nh ngÉu nhiªn)	1				84								
	83	10000	¸o Linh §å (ThÓ h×nh ngÉu nhiªn)	1				85								
	83	10000	QuÇn Linh §å (ThÓ h×nh ngÉu nhiªn)	1				86								
	83	5000	Linh §å Giíi (ngÉu nhiªn)	3	0	102	30221	1					1			
	83	5000	Linh §å Giíi (ngÉu nhiªn)	3	0	102	30222	1					1			
lingtu_tou	84	250000	Linh §å M·o	3	0	103	30235	1								
	84	250000	Linh §å M·o	3	0	103	30236	1								
	84	250000	Linh §å M·o	3	0	103	30237	1								
	84	250000	Linh §å M·o	3	0	103	30238	1								
lingtu_yi	85	250000	Linh §å Y	3	0	100	30235	1								
	85	250000	Linh §å Y	3	0	100	30236	1								
	85	250000	Linh §å Y	3	0	100	30237	1								
	85	250000	Linh §å Y	3	0	100	30238	1								
lingtu_ku	86	83333	Linh §å Trang (th­¬ng)	3	0	101	30235	1								
	86	83333	Linh §å Trang (th­¬ng)	3	0	101	30236	1								
	86	83333	Linh §å Trang (th­¬ng)	3	0	101	30237	1								
	86	83333	Linh §å Trang (th­¬ng)	3	0	101	30238	1								
	86	83333	Linh §å Trang (ngo¹i)	3	0	101	30239	1								
	86	83333	Linh §å Trang (ngo¹i)	3	0	101	30240	1								
	86	83333	Linh §å Trang (ngo¹i)	3	0	101	30241	1								
	86	83333	Linh §å Trang (ngo¹i)	3	0	101	30242	1								
	86	83334	Linh §å Trang (néi)	3	0	101	30243	1								
	86	83334	Linh §å Trang (néi)	3	0	101	30244	1								
	86	83334	Linh §å Trang (néi)	3	0	101	30245	1								
	86	83334	Linh §å Trang (néi)	3	0	101	30246	1								
tree_cherry3	87		exp	4				500000								
tree_peach3	88		exp	4				500000								
tree_pepper3	89		exp	4				500000								
tree_metasequoia3	90		exp	4				500000								
tree_PurpleSandalwood2	91		exp	4				1000000								
	91		L«i Viªm Th¹ch	3	2	1	30683	1								
	91		§é cèng hiÕn thÕ lùc	15				10								
tree_YellowSandalwood2	92		exp	4				1000000								
	92		§é cèng hiÕn thÕ lùc	15				10								
	92		L«i Viªm Th¹ch	3	2	1	30683	1								
tree_wisteria2	93		exp	4				1000000								
	93		L«i Viªm Th¹ch	3	2	1	30683	1								
	93		§é cèng hiÕn thÕ lùc	15				10								
tree_ginkgo2	94		exp	4				1000000								
	94		L«i Viªm Th¹ch	3	2	1	30683	1								
	94		§é cèng hiÕn thÕ lùc	15				10								
tree_fig1	95		exp	4				2000000								
	95		Hµo HiÖp LÖnh	3	2	95	2084	1								
	95		§é cèng hiÕn thÕ lùc	15				20								
tree_bodhi1	96		exp	4				2000000								
	96		Hµo HiÖp LÖnh	3	2	95	2084	1								
	96		§é cèng hiÕn thÕ lùc	15				20								
tree_mature3	97	850000	B¨ng T©m Ngäc Ph¸ch_Tam phÈm	3	2	95	910	1								
	97	150000	Tó Tr¹ch Ngäc Ph¸ch_NhÞ phÈm	3	2	95	911	1								
tree_mature2	98	850000	Tó Tr¹ch Ngäc Ph¸ch_NhÞ phÈm	3	2	95	911	1								
	98	150000	MÆc Tµ Ngäc Ph¸ch_NhÊt phÈm	3	2	95	912	1								
tree_mature1	99	850000	MÆc Tµ Ngäc Ph¸ch_NhÊt phÈm	3	2	95	912	1								
	99	150000	H­ Kh«ng Ngäc Ph¸ch_§Æc biÖt	3	2	95	913	1								
JadeSoul3	100		exp	4				2000000								
	100		L«i Viªm Th¹ch	3	2	1	30683	1								
JadeSoul2	101		exp	4				3000000								
	101		L«i Viªm Th¹ch	3	2	1	30683	1								
JadeSoul1	102		exp	4				4000000								
	102		L«i Viªm Th¹ch	3	2	1	30683	2								
JadeSoul0	103		exp	4				8000000								
	103		Hµo HiÖp LÖnh	3	2	95	2084	1								
	103		L«i Viªm Th¹ch	3	2	1	30683	2								
tree_mission	104		exp	4				3000000								
	104		Danh väng thÕ lùc 	14				10								
	104		L«i Viªm Th¹ch	3	2	1	30683	2								
	104		Hµo HiÖp LÖnh	3	2	95	2084	1								
tree_steal	105		exp	4				3000000								
	105		Danh väng thÕ lùc 	14				10								
	105		Hµo HiÖp LÖnh	3	2	95	2084	1								
	105		L«i Viªm Th¹ch	3	2	1	30683	2								
hunter_a	106		exp	4				2000000								
	106		Danh väng thÕ lùc 	14				10								
	106		L«i Viªm Th¹ch	3	2	1	30683	1								
hunter_b	107		exp	4				3500000								
	107		Danh väng thÕ lùc 	14				10								
	107		L«i Viªm Th¹ch	3	2	1	30683	2								
	107		L«i Viªm Th¹ch	3	2	1	30683	1								
hunter_c	108		exp	4				5000000								
	108		Danh väng thÕ lùc 	14				20								
	108		L«i Viªm Th¹ch	3	2	1	30683	2								
	108		L«i Viªm Th¹ch	3	2	1	30683	3								
	108		XÎng Kho B¸u	3	2	95	927	1								
hunter_d	109		exp	4				10000000								
	109		Danh väng thÕ lùc 	14				20								
	109		Hµo HiÖp LÖnh	3	2	95	2084	2								
	109		L«i Viªm Th¹ch	3	2	1	30683	1								
	109		L«i Viªm Th¹ch	3	2	1	30683	4								
	109		XÎng Kho B¸u	3	2	95	927	1								
StealingBooks_a	110		exp	4				10000000								
	110		Danh väng thÕ lùc 	14				20								
	110		L«i Viªm Th¹ch	3	2	1	30683	4								
	110		Hµo HiÖp LÖnh	3	2	95	2084	4								
	110		§é cèng hiÕn thÕ lùc	15				40								
StealingBooks_b	111		exp	4				5000000								
	111		Danh väng thÕ lùc 	14				20								
	111		L«i Viªm Th¹ch	3	2	1	30683	4								
	111		Hµo HiÖp LÖnh	3	2	95	2084	3								
	111		§é cèng hiÕn thÕ lùc	15				40								
StealingBooks_c	112		exp	4				4000000								
	112		Danh väng thÕ lùc 	14				20								
	112		L«i Viªm Th¹ch	3	2	1	30683	3								
	112		Hµo HiÖp LÖnh	3	2	95	2084	2								
	112		§é cèng hiÕn thÕ lùc	15				30								
StealingBooks_d	113		exp	4				3000000								
	113		Danh väng thÕ lùc 	14				20								
	113		L«i Viªm Th¹ch	3	2	1	30683	3								
	113		Hµo HiÖp LÖnh	3	2	95	2084	1								
	113		§é cèng hiÕn thÕ lùc	15				30								
StealingBooks_e	114		exp	4				2000000								
	114		Danh väng thÕ lùc 	14				10								
	114		L«i Viªm Th¹ch	3	2	1	30683	2								
	114		§é cèng hiÕn thÕ lùc	15				20								
StealingBooks_f	115		exp	4				1000000								
	115		Danh väng thÕ lùc 	14				10								
	115		L«i Viªm Th¹ch	3	2	1	30683	2								
StealingBooks_g	116		exp	4				500000								
	116		Danh väng thÕ lùc 	14				10								
	116		L«i Viªm Th¹ch	3	2	1	30683	1								
StealingBooks_h	117	500000	T©m Kinh MËt TruyÒn Tµng KiÕm cÊp 99	3	2	95	823	1								
	117	500000	B¸ch HiÓu Sinh BÝ Ph¸p cÊp 99	3	2	95	824	1								
treasure_a	118		exp	4				500000								
	118		L«i Viªm Th¹ch	3	2	1	30683	1								
treasure_b	119		exp	4				1000000								
	119		L«i Viªm Th¹ch	3	2	1	30683	2								
	119		§æi Tiªu LÖnh	3	2	95	918	1								
treasure_c	120		§æi Tiªu LÖnh	3	2	95	918	1								
	120		L«i Viªm Th¹ch	3	2	1	30683	4								
	120		exp	4				1500000								
	120		Hµo HiÖp LÖnh	3	2	95	2084	1								
treasure_d	121		exp	4				3000000								
	121		L«i Viªm Th¹ch	3	2	1	30683	3								
	121		§æi Tiªu LÖnh	3	2	95	918	2								
	121		Hµo HiÖp LÖnh	3	2	95	2084	1								
treasure_e	122		exp	4				3000000								
	122		L«i Viªm Th¹ch	3	2	1	30683	3								
	122		§æi Tiªu LÖnh	3	2	95	918	2								
	122		Hµo HiÖp LÖnh	3	2	95	2084	1								
treasure_f	123		exp	4				3000000								
	123		§æi Tiªu LÖnh	3	2	95	918	2								
	123		Hµo HiÖp LÖnh	3	2	95	2084	1								
	123		L«i Viªm Th¹ch	3	2	1	30683	3								
treasure_g	124		Thiªn Kiªu LÖnh	3	2	97	236	2								
	124		exp	4				8000000								
	124		Håi Tiªn §¬n	3	2	1	30847	1								
	124		§æi Tiªu LÖnh	3	2	95	918	3								
	124		Hµo HiÖp LÖnh	3	2	95	2084	3								
treasure_mission1	125		exp	4				1000000								
	125		Danh väng thÕ lùc 	14				10								
treasure_mission2a	126		§é cèng hiÕn thÕ lùc	15				20								
treasure_mission2b	145	500000	L«i Viªm Th¹ch	3	2	1	30683	2								
	145	500000	Kh«ng	0				1								
treasure_mission2c	146	500000	Hµo HiÖp LÖnh	3	2	95	2084	1								
	146	500000	Kh«ng	0				1								
treasure_mission2d	147	500000	L«i Viªm Th¹ch	3	2	1	30683	2								
	147	500000	Kh«ng	0				1								
preach_roast	127		exp	4				100000								
preach_relic	128	600000	exp	4				1000000								
	128	50000	Kim L¨ng Töu	3	2	95	822	1								
	128	50000	Hµo HiÖp LÖnh	3	2	95	2084	1								
	128	40000	T©m Kinh MËt TruyÒn Tµng KiÕm cÊp 99	3	2	95	823	1								
	128	10000	B¸ch HiÓu Sinh BÝ Ph¸p cÊp 99	3	2	95	824	1								
	128	30000	L«i Viªm Th¹ch	3	2	1	30683	1								
	128	40000	Ch©u B¸u T©y H¹	3	2	95	928	1								
	128	40000	T¬ Lôa §¹i Lý	3	2	95	929	1								
	128	40000	Da L«ng Thæ Phån	3	2	95	930	1								
	128	100000	Ng­ng Tinh Lé	3	2	1	30804	1								
preach_HeartSutra99	129		exp	4				4000000								
	129		T©m Kinh Tµng KiÕm CÊp 99-PhÇn th­ëng 2	1				161								
	129		T©m Kinh Tµng KiÕm CÊp 99-PhÇn th­ëng 3	1				162								
preach_arcane99	130		exp	4				8000000								
	130		B¸ch HiÓu Sinh BÝ Ph¸p CÊp 99-PhÇn th­ëng 2	1				163								
	130		B¸ch HiÓu Sinh BÝ Ph¸p CÊp 99-PhÇn th­ëng 3	1				164								
npc_legion_disappear	131		exp	4				8000000								
	131		Hµo HiÖp LÖnh	3	2	95	2084	1								
	131		§é cèng hiÕn thÕ lùc	15				20								
npc_legion_package	132		Thiªn Kiªu LÖnh	3	2	97	236	3								
	132		Hµo HiÖp LÖnh	3	2	95	2084	5								
	132		Vâ L©m Minh TÝn VËt	3	2	95	935	10								
npc_legion_bosskill	133		exp	4				8000000								
	133		Hµo HiÖp LÖnh	3	2	95	2084	1								
	133		§é cèng hiÕn thÕ lùc	15				20								
npc_legion_bosspackage	134		Thiªn Kiªu LÖnh	3	2	97	236	3								
	134		Vâ L©m Minh TÝn VËt	3	2	95	935	10								
	134		Hµo HiÖp LÖnh	3	2	95	2084	5								
ChargeDart_a	135		exp	4				10000000								
	135		TiÒn vâ l©m	5				40000								
	135		Danh väng thÕ lùc 	14				20								
	135		§æi Tiªu LÖnh	3	2	95	918	1								
ChargeDart_b	136		exp	4				20000000								
	136		TiÒn vâ l©m	5				80000								
	136		Danh väng thÕ lùc 	14				30								
	136		§æi Tiªu LÖnh	3	2	95	918	2								
	136		Hµo HiÖp LÖnh	3	2	95	2084	1								
ChargeDart_c	137		exp	4				35000000								
	137		TiÒn vâ l©m	5				120000								
	137		Danh väng thÕ lùc 	14				40								
	137		L«i Viªm Th¹ch	3	2	1	30683	2								
	137		§æi Tiªu LÖnh	3	2	95	918	3								
	137		Hµo HiÖp LÖnh	3	2	95	2084	2								
ChargeDart_d	138		exp	4				60000000								
	138		TiÒn vâ l©m	5				240000								
	138		Danh väng thÕ lùc 	14				50								
	138		L«i Viªm Th¹ch	3	2	1	30683	4								
	138		Hµo HiÖp LÖnh	3	2	95	2084	3								
	138		§æi Tiªu LÖnh	3	2	95	918	4								
ChargeDart_e	139		exp	4				100000000								
	139		TiÒn vâ l©m	5				480000								
	139		Danh väng thÕ lùc 	14				60								
	139		L«i Viªm Th¹ch	3	2	1	30683	6								
	139		Hµo HiÖp LÖnh	3	2	95	2084	4								
	139		Thiªn Kiªu LÖnh	3	2	97	236	1			4					
	139		§æi Tiªu LÖnh	3	2	95	918	5								
robbery_a	140		exp	4				8000000								
	140		TiÒn vâ l©m	5				40000								
	140		Danh väng thÕ lùc 	14				20								
	140		§æi Tiªu LÖnh	3	2	95	918	1								
robbery_b	141		exp	4				16000000								
	141		TiÒn vâ l©m	5				80000								
	141		Danh väng thÕ lùc 	14				30								
	141		§æi Tiªu LÖnh	3	2	95	918	2								
	141		Hµo HiÖp LÖnh	3	2	95	2084	1								
robbery_c	142		exp	4				28000000								
	142		TiÒn vâ l©m	5				120000								
	142		Danh väng thÕ lùc 	14				40								
	142		§æi Tiªu LÖnh	3	2	95	918	3								
	142		L«i Viªm Th¹ch	3	2	1	30683	2								
	142		Hµo HiÖp LÖnh	3	2	95	2084	2								
robbery_d	143		exp	4				48000000								
	143		TiÒn vâ l©m	5				240000								
	143		Danh väng thÕ lùc 	14				50								
	143		§æi Tiªu LÖnh	3	2	95	918	4								
	143		L«i Viªm Th¹ch	3	2	1	30683	4								
	143		Hµo HiÖp LÖnh	3	2	95	2084	3								
robbery_e	144		exp	4				80000000								
	144		TiÒn vâ l©m	5				480000								
	144		Danh väng thÕ lùc 	14				60								
	144		§æi Tiªu LÖnh	3	2	95	918	5								
	144		L«i Viªm Th¹ch	3	2	1	30683	6								
	144		Thiªn Kiªu LÖnh	3	2	97	236	1			4					
	144		Hµo HiÖp LÖnh	3	2	95	2084	4								
TreePlanting	148		Kinh nghiÖm	4				3000000								
	148		Danh väng thÕ lùc 	14				10								
	148		Hµo HiÖp LÖnh	3	2	95	2084	1								
	148		L«i Viªm Th¹ch	3	2	1	30683	2								
TreePlanting_share	149	400000	Kinh nghiÖm	4				3000000								
	149	350000	L«i Viªm Th¹ch	3	2	1	30683	1								
	149	100000	Hµo HiÖp LÖnh	3	2	95	2084	1								
	149	50000	Ch©u B¸u T©y H¹	3	2	95	928	1								
	149	50000	T¬ Lôa §¹i Lý	3	2	95	929	1								
	149	50000	Da L«ng Thæ Phån	3	2	95	930	1								
preach_HeartSutra99_2	161	200000	Kim L¨ng Töu	3	2	95	822	1								
	161	200000	§æi Tiªu LÖnh	3	2	95	918	1								
	161	200000	L«i Viªm Th¹ch	3	2	1	30683	1								
	161	200000	L«i Viªm Th¹ch	3	2	1	30683	2								
	161	200000	Vâ L©m Minh TÝn VËt	3	2	95	935	1								
preach_HeartSutra99_3	162	330000	Ch©u B¸u T©y H¹	3	2	95	928	2								
	162	330000	T¬ Lôa §¹i Lý	3	2	95	929	2								
	162	330000	Da L«ng Thæ Phån	3	2	95	930	2								
	162	10000	Vâ L©m Minh TÝn VËt	3	2	95	935	1								
preach_arcane99_2	163	200000	Kim L¨ng Töu	3	2	95	822	2								
	163	200000	§æi Tiªu LÖnh	3	2	95	918	2								
	163	200000	Hµo HiÖp LÖnh	3	2	95	2084	1								
	163	200000	L«i Viªm Th¹ch	3	2	1	30683	2								
	163	200000	Vâ L©m Minh Th­ BiÓu D­¬ng	3	2	95	936	1								
preach_arcane99_3	164	330000	Ch©u B¸u T©y H¹	3	2	95	928	3								
	164	330000	T¬ Lôa §¹i Lý	3	2	95	929	3								
	164	330000	Da L«ng Thæ Phån	3	2	95	930	3								
	164	10000	Vâ L©m Minh Th­ BiÓu D­¬ng	3	2	95	936	1								
Faction_Reputation_2000	165		Kim L¨ng Töu	3	2	95	822	1			4					
	165		Sinh Sinh Hãa T¸n	3	1	0	16	99			4					
	165		H¾c Ngäc §o¹n Tôc Cao	3	1	0	6	99			4					
	165		V¹n VËt Quy Nguyªn §¬n	3	1	0	11	99			4					
Faction_Reputation_6000	166		V« Hoa Tö_Lo¹i 1	3	2	95	908	1								
	166		Tiªu KiÕp t¸n	3	2	0	141	3			4					
Faction_Reputation_12000	167		Bå §Ò Tö_Lo¹i 1	3	2	95	909	1								
	167		XÎng Kho B¸u	3	2	95	927	3								
	167		Hµo HiÖp LÖnh	3	2	95	2084	10								
Faction_Reputation_20000	168		Linh ThiÕt	3	2	1	30681	10			4					
	168		Th¸i H­ Hãa H×nh §¬n	3	2	95	914	2								
	168		Hµo HiÖp LÖnh	3	2	95	2084	20								
Faction_Reputation_40000	169		Th¸i NhÊt LÖnh	3	2	1	30687	10			4					
	169		Hµo HiÖp LÖnh	3	2	95	2084	30								
	169		PhiÕu §æi MËt TÞch Siªu CÊp	3	2	1	30879	1								
Contribute_Point_900	170		exp	4				10000000								
	170		§æi Tiªu LÖnh	3	2	95	918	10								
Contribute_Point_1200	171		exp	4				20000000								
	171		L«i Viªm Th¹ch	3	2	1	30683	10								
Contribute_Point_1500	172		exp	4				30000000								
	172		Hoµng §µn Tiªn Chñng_Lo¹i 2	3	2	95	905	1								
	172		Kim L¨ng Töu	3	2	95	822	1								
Contribute_Point_2100	173		exp	4				50000000								
	173		Hµo HiÖp LÖnh	3	2	95	2084	5								
	173		L«i Viªm Th¹ch	3	2	1	30683	20								
Contribute_Point_5000	174		exp	4				80000000								
	174		Hµo HiÖp LÖnh	3	2	95	2084	10								
	174		L«i Viªm Th¹ch	3	2	1	30683	50								
JadeSoul2_0	175	500000	Hµo HiÖp LÖnh	3	2	95	2084	1								
	175	500000	Kh«ng	0				1								
JadeSoul1_0	176	750000	Hµo HiÖp LÖnh	3	2	95	2084	1								
	176	250000	Kh«ng	0				1								
JadeSoul0_0	177	500000	Vâ L©m Minh Th­ BiÓu D­¬ng	3	2	95	936	1								
	177	500000	Kh«ng	0				1								
Dart_Insurance_a	178		exp	4				800000								
	178		Danh väng thÕ lùc 	14				5								
Dart_Insurance_b	179		exp	4				1600000								
	179		Danh väng thÕ lùc 	14				10								
Dart_Insurance_c	180		exp	4				2800000								
	180		Danh väng thÕ lùc 	14				15								
	180		L«i Viªm Th¹ch	3	2	1	30683	1								
	180		Hµo HiÖp LÖnh	3	2	95	2084	1								
Dart_Insurance_d	181		exp	4				4800000								
	181		Danh väng thÕ lùc 	14				20								
	181		L«i Viªm Th¹ch	3	2	1	30683	1								
	181		Hµo HiÖp LÖnh	3	2	95	2084	1								
	181		§æi Tiªu LÖnh	3	2	95	918	1								
Dart_Insurance_e	182		exp	4				8000000								
	182		Danh väng thÕ lùc 	14				25								
	182		L«i Viªm Th¹ch	3	2	1	30683	3								
	182		Hµo HiÖp LÖnh	3	2	95	2084	1								
	182		§æi Tiªu LÖnh	3	2	95	918	2								
gem_Lv1	183	250000	HuyÕtTrÝchTh¹ch Lv1	3	2	22	101	1								
	183	250000	NguyÖtB¹chTh¹ch Lv1	3	2	22	201	1								
	183	250000	Hæ Ph¸ch Th¹ch CÊp 1	3	2	22	301	1								
	183	250000	H¾c DiÖu Th¹ch CÊp 1	3	2	22	401	1								
gem_Lv2	184	250000	HuyÕtTrÝchTh¹ch Lv2	3	2	22	102	1								
	184	250000	NguyÖtB¹chTh¹ch Lv2	3	2	22	202	1								
	184	250000	Hæ Ph¸ch Th¹ch CÊp 2	3	2	22	302	1								
	184	250000	H¾c DiÖu Th¹ch CÊp 2	3	2	22	402	1								
gem_Lv3	185	250000	HuyÕtTrÝchTh¹ch Lv3	3	2	22	103	1								
	185	250000	NguyÖtB¹chTh¹ch Lv3	3	2	22	203	1								
	185	250000	Hæ Ph¸ch Th¹ch CÊp 3	3	2	22	303	1								
	185	250000	H¾c DiÖu Th¹ch CÊp 3	3	2	22	403	1								
Bht_Charge	186	100000	BÝch Tóy	3	2	1	30922	1			4					
	186	150000	LÖnh bµi ®iÓm tÝch lòy Long Hæ §­êng	3	2	1	30924	1			4					
	186	100000	LÖnh bµi ®iÓm tÝch lòy Long Hæ §­êng	3	2	1	30924	3			4					
	186	60000	LÖnh bµi ®iÓm tÝch lòy Long Hæ §­êng	3	2	1	30924	5			4					
	186	20000	LÖnh bµi ®iÓm tÝch lòy Long Hæ §­êng	3	2	1	30924	10			4					
	186	200000	ThiÕt Tinh cÊp 1	3	2	1	30533	1			4					
	186	150000	ThiÕt Tinh cÊp 2	3	2	1	30534	1			4					
	186	100000	ThiÕt Tinh cÊp 3	3	2	1	30535	1			4					
	186	60000	TÈy T©m Th¹ch Kho¸ng	3	2	1	30536	1			4					
	186	60000	LuyÖn L« ThiÕt Kho¸ng	3	2	1	30537	1			4					
Bht_Free	187		exp	4				10000000								
	187		PhÇn th­ëng Thiªn D­¬ng b¶o r­¬ng 	1				188								
Bht_Free_a	188	250000	ThiÕt Tinh cÊp 1	3	2	1	30533	1			4					
	188	140000	ThiÕt Tinh cÊp 2	3	2	1	30534	1			4					
	188	10000	Danh s¸ch kh«ng ®Çy ®ñ	3	2	1	30910	1			4					
	188	150000	Viªm Linh Ti	3	2	1	30671	10			4					
	188	150000	Da Ma Lang	3	2	1	30672	10			4					
	188	150000	Da §Þa Long	3	2	1	30673	10			4					
	188	150000	HuyÒn Viªm ThiÕt	3	2	1	30670	10			4					
worldboss_sly	189		exp	4				10000								
	189		Sôt gi¶m vËt phÈm	1				190								
worldboss_sly_a	190	100000	Danh s¸ch kh«ng ®Çy ®ñ	3	2	1	30910	1			0					
	190	500000	HiÖp NghÜa Chi Chøng	3	2	1	30912	1			0					
	190	400000	Kh«ng	0				1								
worldboss_sly1	191		Danh s¸ch kh«ng ®Çy ®ñ	3	2	1	30910	2			0					
	191		HiÖp NghÜa Chi Chøng	3	2	1	30912	20			0					
	191		exp	4				5000000								
worldboss_sly2	192		Danh s¸ch kh«ng ®Çy ®ñ	3	2	1	30910	3			0					
	192		HiÖp NghÜa Chi Chøng	3	2	1	30912	30			0					
	192		exp	4				8000000								
worldboss_sly3	193		Danh s¸ch kh«ng ®Çy ®ñ	3	2	1	30910	10			0					
	193		HiÖp NghÜa Chi Chøng	3	2	1	30912	50			0					
	193		Thiªn Kiªu LÖnh	3	2	97	236	5			0					
	193		exp	4				10000000								
worldboss_sly4	194		exp	4				2000000								
	194		Danh väng thÕ lùc 	14				20								
	194		PhÇn th­ëng vËt phÈm	1				195								
worldboss_sly4_a	195	50000	Ch©u B¸u T©y H¹	3	2	95	928	1			0					
	195	50000	T¬ Lôa §¹i Lý	3	2	95	929	1			0					
	195	50000	Da L«ng Thæ Phån	3	2	95	930	1			0					
	195	50000	Hµo HiÖp LÖnh	3	2	95	2084	1			4					
	195	400000	L«i Viªm Th¹ch	3	2	1	30683	1			0					
	195	50000	Ng­ng Tinh Lé	3	2	1	30804	1			0					
	195	50000	§æi Tiªu LÖnh	3	2	95	918	1			0					
	195	20000	Hu©n ch­¬ng anh hïng	3	2	1	30499	1			0					
	195	70000	Viªm Linh Ti	3	2	1	30671	10			0					
	195	70000	HuyÒn Viªm ThiÕt	3	2	1	30670	10			0					
	195	70000	Da Ma Lang	3	2	1	30672	10			0					
	195	70000	Da §Þa Long	3	2	1	30673	10			0					
adventureboss_sly	196		exp	4				1000000								
	196		PhÇn th­ëng vËt phÈm	1				197								
adventureboss_sly_a	197	250000	Da Ma Lang	3	2	1	30672	50			0					
	197	250000	Viªm Linh Ti	3	2	1	30671	50			0					
	197	250000	HuyÒn Viªm ThiÕt	3	2	1	30670	50			0					
	197	250000	Da §Þa Long	3	2	1	30673	50			0					
act_11_normal	207	20000	§æi Tiªu LÖnh	3	2	95	918	1								
	207	20000	Ng­ng Tinh Lé	3	2	1	30804	1								
	207	20000	ThiÕt Tinh cÊp 1	3	2	1	30533	1								
	207	20000	Tiªu KiÕp t¸n	3	2	0	141	1								
	207	40000	Huy Ch­¬ng §ång ChÕ	3	0	153	1	1								
	207	40000	Giµy V¶i Th«	3	0	154	1	1								
	207	40000	¸o Choµng T¹o Bè	3	0	152	1	1								
	207	10000	Hu©n ch­¬ng anh hïng	3	2	1	30499	1								
	207	20000	LuyÖn L« ThiÕt Kho¸ng	3	2	1	30537	1								
	207	20000	TÈy T©m Th¹ch Kho¸ng	3	2	1	30536	1								
	207	70000	Da Ma Lang	3	2	1	30672	10								
	207	70000	Da §Þa Long	3	2	1	30673	10								
	207	70000	Viªm Linh Ti	3	2	1	30671	10								
	207	70000	HuyÒn Viªm ThiÕt	3	2	1	30670	10								
	207	70000	Tiªn ¢m Th¹ch	3	2	1	30674	10								
	207	40000	Huy Ch­¬ng ThiÕt ChÕ	3	0	153	2	1								
	207	40000	¸o Choµng CÈm §o¹n	3	0	152	2	1								
	207	20000	Kim L¨ng Töu	3	2	95	822	1								
	207	20000	§¸ quý cÊp 1	1				24								
	207	20000	§¸ quý cÊp 1	1				24								
	207	20000	§¸ quý cÊp 1	1				24								
	207	20000	§¸ quý cÊp 1	1				24								
	207	5000	Th¶o Ph¹t Lªnh 	3	2	1	30915	1								
	207	100000	®iÓm kinh nghiÖm	4				1000000								
	207	80000	®iÓm kinh nghiÖm	4				2000000								
	207	35000	®iÓm kinh nghiÖm	4				5000000								
act_11_ib	208	20000	Th¸i NhÊt LÖnh	3	2	1	30687	1								
	208	50000	Hµo HiÖp LÖnh	3	2	95	2084	2								
	208	50000	L«i Viªm Th¹ch	3	2	1	30683	2								
	208	70000	H¾c Ngäc §o¹n Tôc Cao	3	1	0	6	1								
	208	70000	Sinh Sinh Hãa T¸n	3	1	0	16	1								
	208	70000	V¹n VËt Quy Nguyªn §¬n	3	1	0	11	1								
	208	34200	Cöu chuyÓn håi hån ®¬n	3	1	0	32	1								
	208	10000	Linh Ngäc	3	2	1	30682	1								
	208	10000	Linh ThiÕt	3	2	1	30681	1								
	208	40000	B¹ch C©u Hoµn	3	2	1	270	1				168				
	208	20000	§¹i B¹ch C©u hoµn	3	2	1	1007	1				168				
	208	10000	B¹ch C©u Tiªn ®¬n	3	2	1	1008	1				168				
	208	30000	Qu©n C«ng Ch­¬ng	3	2	1	9999	1				168				
	208	20000	Qu©n C«ng §¹i	3	2	1	9998	1				168				
	208	5000	Qu©n C«ng Huy Hoµng	3	2	1	9977	1				168				
	208	10000	Bµn Long bÝch	3	2	1	1000	1				168				
	208	100	Hßa ThÞ BÝch	3	2	1	1001	1				168				
	208	30000	Tu Ch©n YÕu QuyÕt	3	2	0	554	1				168				
	208	200	Thiªn Th¹ch linh th¹ch	3	2	1	1068	1				168				
	208	300	§Þnh Hån Thiªn Th¹ch Linh Th¹ch	3	2	1	1067	1				168				
	208	100	§¹i §Þnh Hån Thiªn Th¹ch Linh Th¹ch	3	2	1	1113	1				168				
	208	40000	Hu©n ch­¬ng anh hïng	3	2	1	30499	1								
	208	100	Thiªn Th¹ch Tinh Th¹ch	3	2	1	1009	1								
	208	50000	§¸ quý cÊp 1	1				24								
	208	50000	§¸ quý cÊp 1	1				24								
	208	50000	§¸ quý cÊp 1	1				24								
	208	50000	§¸ quý cÊp 1	1				24								
	208	50000	®iÓm kinh nghiÖm	4				2000000								
	208	10000	BÝ Ng©n To¶n	3	2	1	30538	1								
	208	10000	BÝ Ng©n Chïy	3	2	1	30539	1								
